timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
1.440000,1.330379,0.693141,0.185878,-0.230887,0.443499,-0.009800,-0.148087,-0.076468,0.000000
1.460000,1.325730,0.701995,0.185682,-0.233839,0.441949,-0.009800,-0.147574,-0.077454,0.000000
1.480000,1.321022,0.710817,0.185486,-0.236780,0.440381,-0.009800,-0.147054,-0.078436,0.000000
1.500000,1.316256,0.719608,0.185290,-0.239711,0.438792,-0.009800,-0.146528,-0.079415,0.000000
1.520000,1.311431,0.728367,0.185094,-0.242630,0.437185,-0.009800,-0.145995,-0.080390,0.000000
1.540000,1.306548,0.737094,0.184898,-0.245540,0.435557,-0.009800,-0.145456,-0.081361,0.000000
1.560000,1.301606,0.745788,0.184702,-0.248438,0.433911,-0.009800,-0.144910,-0.082329,0.000000
1.580000,1.296607,0.754449,0.184506,-0.251325,0.432245,-0.009800,-0.144358,-0.083293,0.000000
1.600000,1.291551,0.763076,0.184310,-0.254201,0.430560,-0.009800,-0.143800,-0.084254,0.000000
1.620000,1.286437,0.771669,0.184114,-0.257066,0.428856,-0.009800,-0.143235,-0.085211,0.000000
1.640000,1.281265,0.780228,0.183918,-0.259919,0.427132,-0.009800,-0.142664,-0.086164,0.000000
1.660000,1.276037,0.788753,0.183722,-0.262761,0.425390,-0.009800,-0.142086,-0.087113,0.000000
1.680000,1.270752,0.797242,0.183526,-0.265591,0.423629,-0.009800,-0.141502,-0.088058,0.000000
1.700000,1.265411,0.805696,0.183330,-0.268409,0.421849,-0.009800,-0.140912,-0.088999,0.000000
1.720000,1.260013,0.814114,0.183134,-0.271215,0.420050,-0.009800,-0.140316,-0.089937,0.000000
1.740000,1.254559,0.822496,0.182938,-0.274010,0.418233,-0.009800,-0.139713,-0.090870,0.000000
1.760000,1.249050,0.830841,0.182742,-0.276792,0.416397,-0.009800,-0.139104,-0.091800,0.000000
1.780000,1.243485,0.839150,0.182546,-0.279561,0.414542,-0.009800,-0.138489,-0.092725,0.000000
1.800000,1.237865,0.847421,0.182350,-0.282319,0.412669,-0.009800,-0.137868,-0.093646,0.000000
1.820000,1.232190,0.855655,0.182154,-0.285064,0.410778,-0.009800,-0.137240,-0.094563,0.000000
1.840000,1.226460,0.863850,0.181958,-0.287796,0.408869,-0.009800,-0.136607,-0.095476,0.000000
1.860000,1.220675,0.872007,0.181762,-0.290515,0.406941,-0.009800,-0.135967,-0.096385,0.000000
1.880000,1.214836,0.880126,0.181566,-0.293221,0.404995,-0.009800,-0.135322,-0.097289,0.000000
1.900000,1.208944,0.888205,0.181370,-0.295915,0.403031,-0.009800,-0.134670,-0.098189,0.000000
1.920000,1.202997,0.896245,0.181174,-0.298595,0.401050,-0.009800,-0.134013,-0.099084,0.000000
1.940000,1.196997,0.904245,0.180978,-0.301262,0.399050,-0.009800,-0.133349,-0.099976,0.000000
1.960000,1.190944,0.912205,0.180782,-0.303916,0.397033,-0.009800,-0.132680,-0.100862,0.000000
